loss,acc,val_loss,val_acc
0.4817940294742584,0.9197577834129333,0.1840226948261261,0.9532608985900879
0.16536229848861694,0.9546962976455688,0.16367967426776886,0.9524456262588501
0.13384315371513367,0.9625574946403503,0.13107231259346008,0.9619565010070801
0.10971006751060486,0.9700402021408081,0.12628227472305298,0.963722825050354
0.09588917344808578,0.9731846451759338,0.1278795599937439,0.9619565010070801
