loss,acc,val_loss,val_acc
0.5265359878540039,0.8937297463417053,0.3426279127597809,0.8869533538818359
0.22217108309268951,0.9327033758163452,0.1943083554506302,0.9428675770759583
0.1829197257757187,0.9431189298629761,0.16775578260421753,0.948471188545227
0.15688516199588776,0.9511328935623169,0.2169197052717209,0.9249604344367981
0.13642577826976776,0.9579983353614807,0.15794242918491364,0.9509075284004211
