loss,acc,val_loss,val_acc
0.549904465675354,0.8881956934928894,0.24433259665966034,0.9359239935874939
0.21466514468193054,0.9337475299835205,0.17601366341114044,0.9474966526031494
0.17668652534484863,0.9456249475479126,0.15675495564937592,0.9524911642074585
0.1497003138065338,0.9529079794883728,0.21129760146141052,0.9186258912086487
0.13318894803524017,0.9586248397827148,0.14655855298042297,0.9567548036575317
