loss,acc,val_loss,val_acc
0.5607172846794128,0.8864989280700684,0.25957146286964417,0.9222804307937622
0.22038781642913818,0.9328599572181702,0.3600115180015564,0.8610062003135681
0.17706426978111267,0.9447895884513855,0.16534219682216644,0.9478620886802673
0.16145052015781403,0.9494622349739075,0.1860617697238922,0.9376294016838074
0.14655938744544983,0.9522293210029602,0.14458397030830383,0.9543184041976929
