loss,acc,val_loss,val_acc
0.16862474381923676,0.9392359852790833,0.11166265606880188,0.964538037776947
0.1010897159576416,0.9661678075790405,0.10306397080421448,0.963451087474823
0.07546048611402512,0.9751644730567932,0.1704428344964981,0.937228262424469
0.06307758390903473,0.9787748456001282,0.10544566810131073,0.9646739363670349
0.05023488029837608,0.9838117957115173,0.1188671886920929,0.964809775352478
