loss,acc,val_loss,val_acc
0.4868262708187103,0.9194374680519104,0.19514723122119904,0.952038049697876
0.17139999568462372,0.9511151313781738,0.16702672839164734,0.950951099395752
0.13065113127231598,0.9614802598953247,0.13407593965530396,0.957880437374115
0.10661470144987106,0.9684097170829773,0.11752492189407349,0.9652174115180969
0.08953181654214859,0.974640429019928,0.1158192977309227,0.9641304612159729
